ANNEE;COM_FIN;COM_INI;LIB_COM_FIN;LIB_COM_INI;TYPE
2016;50515;50484;Saint-Martin-de-Landelles;Saint-Hilaire-du-Harcouât;F
2016;50644;50484;Virey;Saint-Hilaire-du-Harcouât;F
2016;50380;50492;Notre-Dame-d'Elle;Saint-Jean-d'Elle;F
2016;50414;50492;PrÇcorbin;Saint-Jean-d'Elle;F
2016;50441;50492;Rouxeville;Saint-Jean-d'Elle;F
2016;50492;50492;Saint-Jean-des-Baisants;Saint-Jean-d'Elle;F
2016;50635;50492;Vidouville;Saint-Jean-d'Elle;F
2016;50051;50523;Beuzeville-au-Plain;Sainte-Märe-êglise;F
2016;50127;50523;Chef-du-Pont;Sainte-Märe-êglise;F
2016;50170;50523;êcoquenÇauville;Sainte-Märe-êglise;F
2016;50191;50523;Foucarville;Sainte-Märe-êglise;F
2016;50523;50523;Sainte-Märe-êglise;Sainte-Märe-êglise;F
2016;50071;50535;Braffais;Le Parc;F
2016;50406;50535;Plomb;Le Parc;F
2016;50535;50535;Sainte-Pience;Le Parc;F
2016;50213;50546;Gourfaleur;BourgvallÇes;F
2016;50287;50546;La Mancelliäre-sur-Vire;BourgvallÇes;F
2016;50545;50546;Saint-Romphaire;BourgvallÇes;F
2016;50546;50546;Saint-Samson-de-BonfossÇ;BourgvallÇes;F
2016;50470;50564;Saint-Georges-de-Bohon;Terre-et-Marais;F
2016;50564;50564;Sainteny;Terre-et-Marais;F
2016;50009;50565;Angey;Sartilly-Baie-Bocage;F
2016;50116;50565;Champcey;Sartilly-Baie-Bocage;F
2016;50355;50565;Montviron;Sartilly-Baie-Bocage;F
2016;50434;50565;La Rochelle-Normande;Sartilly-Baie-Bocage;F
2016;50565;50565;Sartilly;Sartilly-Baie-Bocage;F
2016;50582;50582;Sourdeval;Sourdeval;F
2016;50625;50582;Vengeons;Sourdeval;F
2016;50179;50591;Ferriäres;Le Teilleul;F
2016;50245;50591;HeussÇ;Le Teilleul;F
2016;50254;50591;Husson;Le Teilleul;F
2016;50508;50591;Sainte-Marie-du-Bois;Le Teilleul;F
2016;50591;50591;Le Teilleul;Le Teilleul;F
2016;50180;50592;Fervaches;Tessy Bocage;F
2016;50592;50592;Tessy-sur-Vire;Tessy Bocage;F
2016;50075;50601;Brectouville;Torigny-les-Villes;F
2016;50202;50601;GiÇville;Torigny-les-Villes;F
2016;50224;50601;Guilberville;Torigny-les-Villes;F
2016;50601;50601;Torigni-sur-Vire;Torigny-les-Villes;F
2016;50440;50639;Rouffigny;Villedieu-les-Poàles-Rouffigny;F
2016;50639;50639;Villedieu-les-Poàles;Villedieu-les-Poàles-Rouffigny;F
2016;51030;51030;Ay;Aò-Champagne;F
2016;51064;51030;Bisseuil;Aò-Champagne;F
2016;51347;51030;Mareuil-sur-Ay;Aò-Champagne;F
2016;51331;51564;Louvois;Val de Livre;F
2016;51564;51564;Tauxiäres-Mutry;Val de Livre;F
2016;52331;52331;Montier-en-Der;La Porte du Der;F
2016;52427;52331;Robert-Magny;La Porte du Der;F
2016;52340;52405;Montsaugeon;Le Montsaugeonnais;F
2016;52405;52405;Prauthoy;Le Montsaugeonnais;F
2016;52509;52405;Vaux-sous-Aubigny;Le Montsaugeonnais;F
2016;52180;52411;Droyes;Rives Dervoises;F
2016;52293;52411;Longeville-sur-la-Laines;Rives Dervoises;F
2016;52296;52411;Louze;Rives Dervoises;F
2016;52411;52411;Puellemontier;Rives Dervoises;F
2016;52036;52449;Balesmes-sur-Marne;Saints-Geosmes;F
2016;52449;52449;Saints-Geosmes;Saints-Geosmes;F
2016;52239;52529;Heuilley-Cotton;Villegusien-le-Lac;F
2016;52529;52529;Villegusien-le-Lac;Villegusien-le-Lac;F
2016;53137;53137;Loiron;Loiron-RuillÇ;F
2016;53194;53137;RuillÇ-le-Gravelais;Loiron-RuillÇ;F
2016;53185;53185;PrÇ-en-Pail;PrÇ-en-Pail-Saint-Samson;F
2016;53252;53185;Saint-Samson;PrÇ-en-Pail-Saint-Samson;F
2016;53050;53255;Chammes;Sainte-Suzanne-et-Chammes;F
2016;53255;53255;Sainte-Suzanne;Sainte-Suzanne-et-Chammes;F
2016;56142;56144;Moustoir-Remungol;êvellys;F
2016;56144;56144;Naizin;êvellys;F
2016;56192;56144;Remungol;êvellys;F
2016;56037;56197;La Chapelle-Caro;Val d'Oust;F
2016;56187;56197;Quily;Val d'Oust;F
2016;56197;56197;Le Roc-Saint-AndrÇ;Val d'Oust;F
2016;56150;56251;Noyalo;Theix-Noyalo;F
2016;56251;56251;Theix;Theix-Noyalo;F
2016;57021;57021;Ancy-sur-Moselle;Ancy-Dornot;F
2016;57184;57021;Dornot;Ancy-Dornot;F
2016;58026;58026;Beaulieu;Beaulieu;F
2016;58100;58026;Dompierre-sur-HÇry;Beaulieu;F
2016;58167;58026;Michaugues;Beaulieu;F
2016;59260;59260;Ghyvelde;Ghyvelde;F
2016;59404;59260;Les Moâres;Ghyvelde;F
2016;59154;59588;Coudekerque-Village;TÇteghem-Coudekerque-Village;F
2016;59588;59588;TÇteghem;TÇteghem-Coudekerque-Village;F
2016;60018;60088;Anserville;Bornel;F
2016;60088;60088;Bornel;Bornel;F
2016;60246;60088;Fosseuse;Bornel;F
2016;61007;61007;Athis-de-l'Orne;Athis-Val de Rouvre;F
2016;61058;61007;BrÇel;Athis-Val de Rouvre;F
2016;61073;61007;La Carneille;Athis-Val de Rouvre;F
2016;61313;61007;Notre-Dame-du-Rocher;Athis-Val de Rouvre;F
2016;61353;61007;Ronfeugerai;Athis-Val de Rouvre;F
2016;61465;61007;SÇgrie-Fontaine;Athis-Val de Rouvre;F
2016;61478;61007;Taillebois;Athis-Val de Rouvre;F
2016;61489;61007;Les Tourailles;Athis-Val de Rouvre;F
2016;61050;61050;Boissy-Maugis;Cour-Maugis sur Huisne;F
2016;61128;61050;Courcerault;Cour-Maugis sur Huisne;F
2016;61245;61050;Maison-Maugis;Cour-Maugis sur Huisne;F
2016;61430;61050;Saint-Maurice-sur-Huisne;Cour-Maugis sur Huisne;F
2016;61081;61081;ChaillouÇ;ChaillouÇ;F
2016;61253;61081;MarmouillÇ;ChaillouÇ;F
2016;61306;61081;Neuville-präs-SÇes;ChaillouÇ;F
2016;61096;61096;La Chapelle-d'Andaine;Rives d'Andaine;F
2016;61135;61096;Couterne;Rives d'Andaine;F
2016;61186;61096;Geneslay;Rives d'Andaine;F
2016;61200;61096;Haleine;Rives d'Andaine;F
2016;61115;61116;Condeau;Sablons sur Huisne;F
2016;61116;61116;CondÇ-sur-Huisne;Sablons sur Huisne;F
2016;61125;61116;Coulonges-les-Sablons;Sablons sur Huisne;F
2016;61145;61145;Domfront;Domfront en Poiraie;F
2016;61201;61145;La Haute-Chapelle;Domfront en Poiraie;F
2016;61355;61145;RouellÇ;Domfront en Poiraie;F
2016;61027;61153;Batilly;êcouchÇ-les-VallÇes;F
2016;61127;61153;La Courbe;êcouchÇ-les-VallÇes;F
2016;61153;61153;êcouchÇ;êcouchÇ-les-VallÇes;F
2016;61236;61153;LoucÇ;êcouchÇ-les-VallÇes;F
2016;61441;61153;Saint-Ouen-sur-Maire;êcouchÇ-les-VallÇes;F
2016;61470;61153;Serans;êcouchÇ-les-VallÇes;F
2016;61003;61167;Anceins;La FertÇ-en-Ouche;F
2016;61047;61167;BocquencÇ;La FertÇ-en-Ouche;F
2016;61136;61167;Couvains;La FertÇ-en-Ouche;F
2016;61167;61167;La FertÇ-Frànel;La FertÇ-en-Ouche;F
2016;61184;61167;Gauville;La FertÇ-en-Ouche;F
2016;61191;61167;Glos-la-Ferriäre;La FertÇ-en-Ouche;F
2016;61205;61167;Heugon;La FertÇ-en-Ouche;F
2016;61282;61167;Monnai;La FertÇ-en-Ouche;F
2016;61434;61167;Saint-Nicolas-des-Laitiers;La FertÇ-en-Ouche;F
2016;61506;61167;Villers-en-Ouche;La FertÇ-en-Ouche;F
2016;61025;61211;La Baroche-sous-LucÇ;Juvigny Val d'Andaine;F
2016;61033;61211;Beaulandais;Juvigny Val d'Andaine;F
2016;61211;61211;Juvigny-sous-Andaine;Juvigny Val d'Andaine;F
2016;61235;61211;LorÇ;Juvigny Val d'Andaine;F
2016;61239;61211;LucÇ;Juvigny Val d'Andaine;F
2016;61380;61211;Saint-Denis-de-Villenette;Juvigny Val d'Andaine;F
2016;61469;61211;Sept-Forges;Juvigny Val d'Andaine;F
2016;61220;61230;La Lande-sur-Eure;Longny les Villages;F
2016;61230;61230;Longny-au-Perche;Longny les Villages;F
2016;61247;61230;MalÇtable;Longny les Villages;F
2016;61250;61230;Marchainville;Longny les Villages;F
2016;61280;61230;Monceaux-au-Perche;Longny les Villages;F
2016;61296;61230;Moulicent;Longny les Villages;F
2016;61305;61230;Neuilly-sur-Eure;Longny les Villages;F
2016;61458;61230;Saint-Victor-de-RÇno;Longny les Villages;F
2016;61112;61309;Colonard-Corubert;Perche en NocÇ;F
2016;61144;61309;DancÇ;Perche en NocÇ;F
2016;61309;61309;NocÇ;Perche en NocÇ;F
2016;61337;61309;PrÇaux-du-Perche;Perche en NocÇ;F
2016;61368;61309;Saint-Aubin-des-Grois;Perche en NocÇ;F
2016;61409;61309;Saint-Jean-de-la-Foràt;Perche en NocÇ;F
2016;61155;61324;L'êpinay-le-Comte;Passais Villages;F
2016;61324;61324;Passais;Passais Villages;F
2016;61455;61324;Saint-SimÇon;Passais Villages;F
2016;61106;61339;Chànedouit;Putanges-le-Lac;F
2016;61174;61339;La Foràt-Auvray;Putanges-le-Lac;F
2016;61179;61339;La Fresnaye-au-Sauvage;Putanges-le-Lac;F
2016;61270;61339;MÇnil-Jean;Putanges-le-Lac;F
2016;61339;61339;Putanges-Pont-êcrepin;Putanges-le-Lac;F
2016;61340;61339;Rabodanges;Putanges-le-Lac;F
2016;61354;61339;Les Rotours;Putanges-le-Lac;F
2016;61364;61339;Saint-Aubert-sur-Orne;Putanges-le-Lac;F
2016;61378;61339;Sainte-Croix-sur-Orne;Putanges-le-Lac;F
2016;61175;61341;Forges;êcouves;F
2016;61341;61341;Radon;êcouves;F
2016;61509;61341;Vingt-Hanaps;êcouves;F
2016;61042;61345;Bellou-sur-Huisne;RÇmalard en Perche;F
2016;61147;61345;Dorceau;RÇmalard en Perche;F
2016;61345;61345;RÇmalard;RÇmalard en Perche;F
2016;61320;61460;Orville;Sap-en-Auge;F
2016;61460;61460;Le Sap;Sap-en-Auge;F
2016;61428;61463;Saint-Maurice-du-DÇsert;Les Monts d'Andaine;F
2016;61463;61463;La Sauvagäre;Les Monts d'Andaine;F
2016;61431;61483;Saint-Michel-des-Andaines;Bagnoles de l'Orne Normandie;F
2016;61483;61483;Bagnoles-de-l'Orne;Bagnoles de l'Orne Normandie;F
2016;61185;61484;GÇmages;Val-au-Perche;F
2016;61204;61484;L'Hermitiäre;Val-au-Perche;F
2016;61246;61484;MÉle;Val-au-Perche;F
2016;61356;61484;La Rouge;Val-au-Perche;F
2016;61359;61484;Saint-Agnan-sur-Erre;Val-au-Perche;F
2016;61484;61484;Le Theil;Val-au-Perche;F
2016;61016;61491;Autheuil;Tourouvre au Perche;F
2016;61045;61491;Bivilliers;Tourouvre au Perche;F
2016;61059;61491;Bresolettes;Tourouvre au Perche;F
2016;61065;61491;BubertrÇ;Tourouvre au Perche;F
2016;61090;61491;Champs;Tourouvre au Perche;F
2016;61226;61491;Lignerolles;Tourouvre au Perche;F
2016;61335;61491;La Poterie-au-Perche;Tourouvre au Perche;F
2016;61338;61491;PrÇpotin;Tourouvre au Perche;F
2016;61343;61491;Randonnai;Tourouvre au Perche;F
2016;61491;61491;Tourouvre;Tourouvre au Perche;F
2016;62226;62691;Clarques;Saint-Augustin;F
2016;62691;62691;Rebecques;Saint-Augustin;F
2016;62757;62757;Saint-Martin-au-Laârt;Saint-Martin-lez-Tatinghem;F
2016;62807;62757;Tatinghem;Saint-Martin-lez-Tatinghem;F
2016;63018;63160;Aulhat-Saint-Privat;Aulhat-Flat;F
2016;63160;63160;Flat;Aulhat-Flat;F
2016;63068;63244;Cellule;Chambaron sur Morge;F
2016;63244;63244;La Moutade;Chambaron sur Morge;F
2016;63255;63255;Nonette;Nonette-Orsonnette;F
2016;63266;63255;Orsonnette;Nonette-Orsonnette;F
2016;65188;65192;Gavarnie;Gavarnie-Gädre;F
2016;65192;65192;Gädre;Gavarnie-Gädre;F
2016;65027;65282;Armenteule;Loudenvielle;F
2016;65282;65282;Loudenvielle;Loudenvielle;F
2016;67004;67004;Allenwiller;Sommerau;F
2016;67041;67004;Birkenwald;Sommerau;F
2016;67431;67004;Salenthal;Sommerau;F
2016;67469;67004;Singrist;Sommerau;F
2016;67372;67372;Pfaffenhoffen;Val de Moder;F
2016;67496;67372;Uberach;Val de Moder;F
2016;67512;67372;La Walck;Val de Moder;F
2016;67374;67495;Pfettisheim;Truchtersheim;F
2016;67495;67495;Truchtersheim;Truchtersheim;F
2016;67158;67539;Gingsheim;Wingersheim les Quatre Bans;F
2016;67207;67539;Hohatzenheim;Wingersheim les Quatre Bans;F
2016;67297;67539;Mittelhausen;Wingersheim les Quatre Bans;F
2016;67539;67539;Wingersheim;Wingersheim les Quatre Bans;F
2016;68006;68006;Ammerzwiller;Bernwiller;F
2016;68031;68006;Bernwiller;Bernwiller;F
2016;68012;68012;Aspach-le-Haut;Aspach-Michelbach;F
2016;68206;68012;Michelbach;Aspach-Michelbach;F
2016;68056;68056;Brunstatt;Brunstatt-Didenheim;F
2016;68070;68056;Didenheim;Brunstatt-Didenheim;F
2016;68143;68143;Holtzwihr;Porte du Ried;F
2016;68272;68143;Riedwihr;Porte du Ried;F
2016;68162;68162;Kaysersberg;Kaysersberg Vignoble;F
2016;68164;68162;Kientzheim;Kaysersberg Vignoble;F
2016;68310;68162;Sigolsheim;Kaysersberg Vignoble;F
2016;68201;68201;Masevaux;Masevaux-Niederbruck;F
2016;68233;68201;Niederbruck;Masevaux-Niederbruck;F
2016;68219;68219;Mortzwiller;Le Haut Soultzbach;F
2016;68314;68219;Soppe-le-Haut;Le Haut Soultzbach;F
2016;68108;68240;Grentzingen;Illtal;F
2016;68133;68240;Henflingen;Illtal;F
2016;68240;68240;Oberdorf;Illtal;F
2016;68319;68320;Spechbach-le-Bas;Spechbach;F
2016;68320;68320;Spechbach-le-Haut;Spechbach;F
2016;69066;69066;Cours-la-Ville;Cours;F
2016;69158;69066;Pont-Trambouze;Cours;F
2016;69247;69066;Thel;Cours;F
2016;70281;70418;Greucourt;La Romaine;F
2016;70418;70418;Le Pont-de-Planches;La Romaine;F
2016;70551;70418;Vezet;La Romaine;F
2016;71204;71204;Fragnes;Fragnes-La Loyäre;F
2016;71265;71204;La Loyäre;Fragnes-La Loyäre;F
2016;71279;71279;Marizy;Le Rousset-Marizy;F
2016;71375;71279;Le Rousset;Le Rousset-Marizy;F
2016;72023;72023;Ballon;Ballon-Saint Mars;F
2016;72301;72023;Saint-Mars-sous-Ballon;Ballon-Saint Mars;F
2016;72288;72363;Saint-Hilaire-le-Lierru;TuffÇ Val de la ChÇronne;F
2016;72363;72363;TuffÇ;TuffÇ Val de la ChÇronne;F
2016;73006;73006;Aime;Aime-la-Plagne;F
2016;73126;73006;Granier;Aime-la-Plagne;F
2016;73169;73006;Montgirod;Aime-la-Plagne;F
2016;73010;73010;Albens;Entrelacs;F
2016;73062;73010;Cessens;Entrelacs;F
2016;73108;73010;êpersy;Entrelacs;F
2016;73158;73010;Mognard;Entrelacs;F
2016;73238;73010;Saint-Germain-la-Chambotte;Entrelacs;F
2016;73239;73010;Saint-Girod;Entrelacs;F
2016;73038;73150;Bellentre;La Plagne Tarentaise;F
2016;73093;73150;La Cìte-d'Aime;La Plagne Tarentaise;F
2016;73150;73150;MÉcot-la-Plagne;La Plagne Tarentaise;F
2016;73305;73150;Valezan;La Plagne Tarentaise;F
2016;73257;73257;Saint-Martin-de-Belleville;Les Belleville;F
2016;73321;73257;Villarlurin;Les Belleville;F
2016;73115;73284;Fontaine-le-Puits;Salins-Fontaine;F
2016;73284;73284;Salins-les-Thermes;Salins-Fontaine;F
2016;74112;74112;êpagny;Epagny Metz-Tessy;F
2016;74181;74112;Metz-Tessy;Epagny Metz-Tessy;F
2016;74123;74123;Faverges;Faverges-Seythenex;F
2016;74270;74123;Seythenex;Faverges-Seythenex;F
2016;74084;74167;Cons-Sainte-Colombe;Val de Chaise;F
2016;74167;74167;Marlens;Val de Chaise;F
2016;74187;74275;Montmin;Talloires-Montmin;F
2016;74275;74275;Talloires;Talloires-Montmin;F
2016;76164;76164;Caudebec-en-Caux;Rives-en-Seine;F
2016;76659;76164;Saint-Wandrille-Ranáon;Rives-en-Seine;F
2016;76742;76164;Villequier;Rives-en-Seine;F
2016;76276;76276;Forges-les-Eaux;Forges-les-Eaux;F
2016;76277;76276;Le FossÇ;Forges-les-Eaux;F
2016;76089;76289;Betteville;Saint Martin de l'If;F
2016;76267;76289;La Folletiäre;Saint Martin de l'If;F
2016;76289;76289;FrÇville;Saint Martin de l'If;F
2016;76444;76289;Mont-de-l'If;Saint Martin de l'If;F
2016;76401;76401;La Mailleraye-sur-Seine;Arelaune-en-Seine;F
2016;76625;76401;Saint-Nicolas-de-Bliquetuit;Arelaune-en-Seine;F
2016;76031;76476;Auberville-la-Campagne;Port-JÇrìme-sur-Seine;F
2016;76476;76476;Notre-Dame-de-Gravenchon;Port-JÇrìme-sur-Seine;F
2016;76701;76476;Touffreville-la-Cable;Port-JÇrìme-sur-Seine;F
2016;76713;76476;Triquerville;Port-JÇrìme-sur-Seine;F
2016;76027;76618;Assigny;Petit-Caux;F
2016;76037;76618;Auquemesnil;Petit-Caux;F
2016;76073;76618;Belleville-sur-Mer;Petit-Caux;F
2016;76081;76618;Berneval-le-Grand;Petit-Caux;F
2016;76098;76618;Biville-sur-Mer;Petit-Caux;F
2016;76137;76618;Bracquemont;Petit-Caux;F
2016;76145;76618;Brunville;Petit-Caux;F
2016;76215;76618;Derchigny;Petit-Caux;F
2016;76301;76618;Glicourt;Petit-Caux;F
2016;76310;76618;Gouchaupre;Petit-Caux;F
2016;76326;76618;Greny;Petit-Caux;F
2016;76337;76618;GuilmÇcourt;Petit-Caux;F
2016;76376;76618;Intraville;Petit-Caux;F
2016;76496;76618;Penly;Petit-Caux;F
2016;76618;76618;Saint-Martin-en-Campagne;Petit-Caux;F
2016;76643;76618;Saint-Quentin-au-Bosc;Petit-Caux;F
2016;76696;76618;Tocqueville-sur-Eu;Petit-Caux;F
2016;76704;76618;Tourville-la-Chapelle;Petit-Caux;F
2016;77170;77316;êpisy;Moret Loing et Orvanne;F
2016;77299;77316;Montarlot;Moret Loing et Orvanne;F
2016;77316;77316;Orvanne;Moret Loing et Orvanne;F
2016;79013;79013;Argenton-les-VallÇes;Argentonnay;F
2016;79053;79013;Le Breuil-sous-Argenton;Argentonnay;F
2016;79072;79013;La Chapelle-Gaudin;Argentonnay;F
2016;79099;79013;La Coudre;Argentonnay;F
2016;79187;79013;Moutiers-sous-Argenton;Argentonnay;F
2016;79333;79013;Ulcot;Argentonnay;F
2016;79113;79280;êtusson;Saint Maurice êtusson;F
2016;79280;79280;Saint-Maurice-la-Fougereuse;Saint Maurice êtusson;F
2016;81026;81026;Bellegarde;Bellegarde-Marsal;F
2016;81155;81026;Marsal;Bellegarde-Marsal;F
2016;81062;81062;Castelnau-de-Brassac;Fontrieu;F
2016;81091;81062;Ferriäres;Fontrieu;F
2016;81153;81062;Le Margnäs;Fontrieu;F
2016;85008;85008;Aubigny;Aubigny-Les Clouzeaux;F
2016;85069;85008;Les Clouzeaux;Aubigny-Les Clouzeaux;F
2016;85019;85019;Belleville-sur-Vie;Bellevigny;F
2016;85279;85019;Saligny;Bellevigny;F
2016;85080;85080;Doix;Doix läs Fontaines;F
2016;85091;85080;Fontaines;Doix läs Fontaines;F
2016;85030;85084;Boulogne;Essarts en Bocage;F
2016;85084;85084;Les Essarts;Essarts en Bocage;F
2016;85165;85084;L'Oie;Essarts en Bocage;F
2016;85212;85084;Sainte-Florence;Essarts en Bocage;F
2016;85063;85090;Les ChÉtelliers-ChÉteaumur;Sävremont;F
2016;85090;85090;La Flocelliäre;Sävremont;F
2016;85180;85090;La Pommeraie-sur-Sävre;Sävremont;F
2016;85257;85090;Saint-Michel-Mont-Mercure;Sävremont;F
2016;85154;85154;Mouilleron-en-Pareds;Mouilleron-Saint-Germain;F
2016;85219;85154;Saint-Germain-l'Aiguiller;Mouilleron-Saint-Germain;F
2016;85150;85197;Mormaison;MontrÇverd;F
2016;85197;85197;Saint-AndrÇ-Treize-Voies;MontrÇverd;F
2016;85272;85197;Saint-Sulpice-le-Verdon;MontrÇverd;F
2016;85043;85213;ChaillÇ-sous-les-Ormeaux;Rives de l'Yon;F
2016;85213;85213;Saint-Florent-des-Bois;Rives de l'Yon;F
2016;86245;86245;Saint-Sauveur;SenillÇ-Saint-Sauveur;F
2016;86259;86245;SenillÇ;SenillÇ-Saint-Sauveur;F
2016;87026;87097;Bussiäre-Boffy;Val d'Issoire;F
2016;87097;87097;MÇziäres-sur-Issoire;Val d'Issoire;F
2016;88018;88218;Aumontzey;Granges-Aumontzey;F
2016;88218;88218;Granges-sur-Vologne;Granges-Aumontzey;F
2016;88112;88361;Colroy-la-Grande;Provenchäres-et-Colroy;F
2016;88361;88361;Provenchäres-sur-Fave;Provenchäres-et-Colroy;F
2016;88204;88465;Girmont;Capavenir Vosges;F
2016;88337;88465;Oncourt;Capavenir Vosges;F
2016;88465;88465;Thaon-les-Vosges;Capavenir Vosges;F
2016;89070;89086;Chambeugle;Charny OrÇe de Puisaye;F
2016;89086;89086;Charny;Charny OrÇe de Puisaye;F
2016;89097;89086;Chàne-Arnoult;Charny OrÇe de Puisaye;F
2016;89103;89086;Chevillon;Charny OrÇe de Puisaye;F
2016;89138;89086;Dicy;Charny OrÇe de Puisaye;F
2016;89178;89086;Fontenouilles;Charny OrÇe de Puisaye;F
2016;89192;89086;Grandchamp;Charny OrÇe de Puisaye;F
2016;89241;89086;Malicorne;Charny OrÇe de Puisaye;F
2016;89243;89086;Marchais-Beton;Charny OrÇe de Puisaye;F
2016;89294;89086;Perreux;Charny OrÇe de Puisaye;F
2016;89317;89086;Prunoy;Charny OrÇe de Puisaye;F
2016;89343;89086;Saint-Denis-sur-Ouanne;Charny OrÇe de Puisaye;F
2016;89358;89086;Saint-Martin-sur-Ouanne;Charny OrÇe de Puisaye;F
2016;89454;89086;Villefranche;Charny OrÇe de Puisaye;F
2016;89196;89196;Guerchy;Valravillon;F
2016;89213;89196;Laduz;Valravillon;F
2016;89275;89196;Neuilly;Valravillon;F
2016;89457;89196;Villemer;Valravillon;F
2016;89334;89334;Saint-Aubin-ChÉteau-Neuf;Le Val d'Ocre;F
2016;89356;89334;Saint-Martin-sur-Ocre;Le Val d'Ocre;F
2016;89366;89388;Saint-Romain-le-Preux;SÇpeaux-Saint Romain;F
2016;89388;89388;SÇpeaux;SÇpeaux-Saint Romain;F
2016;89107;89411;Chigy;Les VallÇes de la Vanne;F
2016;89411;89411;Theil-sur-Vanne;Les VallÇes de la Vanne;F
2016;89429;89411;Vareilles;Les VallÇes de la Vanne;F
2016;89330;89441;Sacy;Vermenton;F
2016;89441;89441;Vermenton;Vermenton;F
2015;14697;14472;L'Oudon;L'Oudon;F
2015;14178;14474;Corbon;Notre-Dame-d'EstrÇes-Corbon;F
2015;14474;14474;Notre-Dame-d'EstrÇes;Notre-Dame-d'EstrÇes-Corbon;F
2015;25034;25035;Auxon-Dessous;Les Auxons;F
2015;25035;25035;Auxon-Dessus;Les Auxons;F
2015;28069;28185;Champagne;Goussainville;F
2015;28185;28185;Goussainville;Goussainville;F
2015;38024;38152;Badiniäres;Eclose-Badiniäres;F
2015;38152;38152;Eclose;Eclose-Badiniäres;F
2015;60417;60570;Montherlant;Saint-CrÇpin-Ibouvillers;F
2015;60570;60570;Saint-CrÇpin-Ibouvillers;Saint-CrÇpin-Ibouvillers;F
2015;61109;61292;Clairefougäre;Montsecret-Clairefougäre;F
2015;61292;61292;Montsecret;Montsecret-Clairefougäre;F
2015;61249;61375;Marcei;BoischamprÇ;F
2015;61375;61375;Saint-Christophe-le-Jajolet;BoischamprÇ;F
2015;61417;61375;Saint-Loyer-des-Champs;BoischamprÇ;F
2015;61511;61375;Vrigny;BoischamprÇ;F
2015;61031;61486;Beauchàne;Tinchebray-Bocage;F
2015;61177;61486;Frànes;Tinchebray-Bocage;F
2015;61223;61486;Larchamp;Tinchebray-Bocage;F
2015;61377;61486;Saint-Cornier-des-Landes;Tinchebray-Bocage;F
2015;61410;61486;Saint-Jean-des-Bois;Tinchebray-Bocage;F
2015;61486;61486;Tinchebray;Tinchebray-Bocage;F
2015;61513;61486;Yvrandes;Tinchebray-Bocage;F
2015;69221;69255;Saint-Laurent-de-Vaux;Vaugneray;F
2015;69255;69255;Vaugneray;Vaugneray;F
2015;71138;71578;Clux;Clux-Villeneuve;F
2015;71578;71578;La Villeneuve;Clux-Villeneuve;F
2015;72069;72137;ChassÇ;Villeneuve-en-Perseigne;F
2015;72137;72137;La Fresnaye-sur-ChÇdouet;Villeneuve-en-Perseigne;F
2015;72162;72137;Ligniäres-la-Carelle;Villeneuve-en-Perseigne;F
2015;72207;72137;Montigny;Villeneuve-en-Perseigne;F
2015;72258;72137;RoullÇe;Villeneuve-en-Perseigne;F
2015;72318;72137;Saint-Rigomer-des-Bois;Villeneuve-en-Perseigne;F
2015;73263;73263;Saint-Offenge-Dessous;Saint-Offenge;F
2015;73264;73263;Saint-Offenge-Dessus;Saint-Offenge;F
2015;77166;77316;êcuelles;Orvanne;F
2015;77316;77316;Moret-sur-Loing;Orvanne;F
2014;52187;52187;êpizon;êpizon;F
2014;52379;52187;Pautaines-Augeville;êpizon;F
2013;05020;05132;BÇnÇvent-et-Charbillac;Saint-Bonnet-en-Champsaur;F
2013;05067;05132;Les Infournas;Saint-Bonnet-en-Champsaur;F
2013;05132;05132;Saint-Bonnet-en-Champsaur;Saint-Bonnet-en-Champsaur;F
2013;05002;05139;Agniäres-en-DÇvoluy;DÇvoluy;F
2013;05042;05139;La Cluse;DÇvoluy;F
2013;05138;05139;Saint-Disdier;DÇvoluy;F
2013;05139;05139;Saint-êtienne-en-DÇvoluy;DÇvoluy;F
2013;49018;49018;BaugÇ;BaugÇ-en-Anjou;F
2013;49213;49018;Montpollin;BaugÇ-en-Anjou;F
2013;49245;49018;PontignÇ;BaugÇ-en-Anjou;F
2013;49303;49018;Saint-Martin-d'ArcÇ;BaugÇ-en-Anjou;F
2013;49372;49018;Le Vieil-BaugÇ;BaugÇ-en-Anjou;F
2013;49092;49092;ChemillÇ;ChemillÇ-Melay;F
2013;49199;49092;Melay;ChemillÇ-Melay;F
2013;49101;49101;Clefs;Clefs-Val d'Anjou;F
2013;49380;49101;Vaulandry;Clefs-Val d'Anjou;F
2013;69144;69208;Nuelles;Saint-Germain-Nuelles;F
2013;69208;69208;Saint-Germain-sur-l'Arbresle;Saint-Germain-Nuelles;F
2013;69025;69248;Bourg-de-Thizy;Thizy-les-Bourgs;F
2013;69041;69248;La Chapelle-de-Mardore;Thizy-les-Bourgs;F
2013;69128;69248;Mardore;Thizy-les-Bourgs;F
2013;69129;69248;Marnand;Thizy-les-Bourgs;F
2013;69248;69248;Thizy;Thizy-les-Bourgs;F
2013;79030;79030;Beaussais;Beaussais-VitrÇ;F
2013;79353;79030;VitrÇ;Beaussais-VitrÇ;F
2013;79242;79242;Saint-ClÇmentin;Voulmentin;F
2013;79356;79242;Voultegon;Voulmentin;F
2013;88176;88176;Fontenoy-le-ChÉteau;Fontenoy-le-ChÉteau;F
2013;88282;88176;Le Magny;Fontenoy-le-ChÉteau;F
